username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
CentroparaPR,2017-11-17 13:03,0,0,"A CINCO SEMANAS DE MARÍA-Seguimos apoyando a quienes mas lo necesitan, nuestros hermanos boricuas #PRseLevanta #CPPR http:// fb.me/AC2foaXk",,,#PRseLevanta #CPPR,9.31583535999316E+017,https://twitter.com/CentroparaPR/status/931583535999315968,,
CentroparaPR,2017-11-17 13:03,0,0,CONTINUAMOS TRABAJANDO POR PUERTO RICO - Seguimos apoyando a quienes mas lo necesitan #PRseLevantahttp://mailchi.mp/73c5dd7ba973/puerto-rico-nos-necesita-420719,,,#PRseLevantahttp,9.31583479057404E+017,https://twitter.com/CentroparaPR/status/931583479057403904,,
CentroparaPR,2017-11-17 12:58,0,1,"CONTINUAMOS TRABAJANDO POR PUERTO RICO-Seguimos apoyando a quienes mas lo necesitan, nuestros hermanos boricuas... http:// fb.me/7lqlTS5QQ",,,,9.31582381194179E+017,https://twitter.com/CentroparaPR/status/931582381194178560,,
CentroparaPR,2017-11-17 12:58,0,0,CONTINUAMOS TRABAJANDO POR PUERTO RICO-Seguimos apoyando a quienes mas lo necesitan #PRseLevanta http:// mailchi.mp/4b1c84365caf/p uerto-rico-nos-necesita-183255 …,,,#PRseLevanta,9.31582312327807E+017,https://twitter.com/CentroparaPR/status/931582312327806978,,
CentroparaPR,2017-11-14 15:38,0,0,SE POSPONE CONCIERTO con OLGA TAÑÓN http:// fb.me/FMOiF6do,,,,9.30535363923333E+017,https://twitter.com/CentroparaPR/status/930535363923333120,,
CentroparaPR,2017-11-14 15:38,0,0,http:// mailchi.mp/65f6ded039c3/s e-pospone-concierto-con-olga-tanSE … POSPONE CONCIERTO con OLGA TAÑÓN,,,,9.30535316204777E+017,https://twitter.com/CentroparaPR/status/930535316204777472,,
CentroparaPR,2017-11-14 15:26,0,0,SE POSPONE CONCIERTO con OLGA TAÑÓN http:// fb.me/E568DAoO,,,,9.30532299250078E+017,https://twitter.com/CentroparaPR/status/930532299250077697,,
CentroparaPR,2017-11-14 15:25,0,0,http:// mailchi.mp/782c0b22f714/s e-pospone-concierto-con-olga-tanSE … POSPONE CONCIERTO con OLGA TAÑÓN,,,,9.30532251946902E+017,https://twitter.com/CentroparaPR/status/930532251946901505,,
CentroparaPR,2017-10-26 11:39,0,1,Únete a nuestro grupo de colaboradores como AmeriCorps. Estamos reclutando para el OESTE. Envía hoy tu resumé pic.twitter.com/mYUEPMgcDy,,,,9.23574926065353E+017,https://twitter.com/CentroparaPR/status/923574926065352706,,
CentroparaPR,2017-10-26 11:38,1,0,pic.twitter.com/iYSFHZRGu1,,,,9.23574665175601E+017,https://twitter.com/CentroparaPR/status/923574665175601153,,
CentroparaPR,2017-10-24 13:28,2,1,"FERIA de SALUD - Ven y aprende sobre el uso y manejo del agua, prevención de enfermedades y tus signos vitales... http:// fb.me/2kEJw55pq",,,,9.22877417588511E+017,https://twitter.com/CentroparaPR/status/922877417588510720,,
CentroparaPR,2017-10-24 13:28,0,1,"http:// mailchi.mp/75ae942ca8b5/f eria-de-saludFERIA … de SALUD - Ven y aprende sobre el uso y manejo del agua, prevención de enfermedades y tus signos vitales",,,,9.22877409581523E+017,https://twitter.com/CentroparaPR/status/922877409581522944,,
CentroparaPR,2017-10-24 13:20,0,0,PUERTO RICO NOS NECESITA @CentroparaPR apoyando a las comunidades más necesitadas DONA HOY (787)765-4500 o a... http:// fb.me/1k1vdybd7,,@CentroparaPR,,9.2287552583569E+017,https://twitter.com/CentroparaPR/status/922875525835689984,,
CentroparaPR,2017-10-24 13:20,0,1,PUERTO RICO NOS NECESITA - http:// mailchi.mp/672c45d969b1/p uerto-rico-nos-necesita-415823@CentroparaPR … apoyando a las comunidades más necesitadas - DONA HOY (787)765-4500,,@CentroparaPR,,9.22875498308481E+017,https://twitter.com/CentroparaPR/status/922875498308481024,,
CentroparaPR,2017-10-24 13:15,1,0,pic.twitter.com/XnmDM6gm3F,,,,9.22874227958698E+017,https://twitter.com/CentroparaPR/status/922874227958697984,,
CentroparaPR,2017-10-20 17:21,1,0,PUERTO RICO NOS NECESITA @CentroparaPR apoyando a las comunidades más necesitadas - DONA HOY (787) 765-4500 o a... http:// fb.me/Skrtgj8r,,@CentroparaPR,,9.21486658532467E+017,https://twitter.com/CentroparaPR/status/921486658532466688,,
CentroparaPR,2017-10-20 17:21,0,0,http:// mailchi.mp/676f078fa771/p uerto-rico-nos-necesitaPUERTO … RICO NOS NECESITA @CentroparaPR apoyando a las comunidades más necesitadas - DONA HOY (787) 765-4500,,@CentroparaPR,,9.21486610809721E+017,https://twitter.com/CentroparaPR/status/921486610809720833,,
CentroparaPR,2017-10-20 13:37,0,0,PUERTO RICO NOS NECESITA @CentroparaPR apoyando a las comunidades más necesitadas. DONA HOY a través de... http:// fb.me/1xYDmIObz,,@CentroparaPR,,9.2143023256902E+017,https://twitter.com/CentroparaPR/status/921430232569020416,,
CentroparaPR,2017-10-20 13:37,0,0,http:// mailchi.mp/893f68a6eed6/p uerto-rico-nos-necesitaPUERTO … RICO NOS NECESITA @CentroparaPR apoyando a las comunidades más necesitadas - DONA HOY (7870765-4500,,@CentroparaPR,,9.21430195541856E+017,https://twitter.com/CentroparaPR/status/921430195541856256,,
CentroparaPR,2017-10-19 15:26,0,0,PUERTO RICO NEEDS US NOW - Contribute to the relief efforts we started the day after Hurracane Maria. Donate... http:// fb.me/1bE8IcG9C,,,,9.21095227242193E+017,https://twitter.com/CentroparaPR/status/921095227242192896,,
CentroparaPR,2017-10-19 15:26,0,0,PUERTO RICO NEEDS US NOW - Donate today http://www. centroparapuertorico.org,,,,9.21095212700787E+017,https://twitter.com/CentroparaPR/status/921095212700786688,,
CentroparaPR,2017-10-19 14:41,0,0,"PUERTO RICO NOS NECESITA. En el Centro para Puerto Rico estamos agradecidos con el apoyo de donantes,... http:// fb.me/187acSZSW",,,,9.21083921823093E+017,https://twitter.com/CentroparaPR/status/921083921823092739,,
CentroparaPR,2017-10-17 16:07,0,1,Taller Emergiendo luego de la crisis y la perdida: Estrategias para salir adelante después del Huracán María @CentroparaPR pic.twitter.com/B07B7k9aoZ,,@CentroparaPR,,9.2038085320054E+017,https://twitter.com/CentroparaPR/status/920380853200539648,,
CentroparaPR,2017-10-16 16:07,0,1,Distribuyen 150 mil libras de alimentos y artículos de primera necesidad http:// fb.me/zbWZvhdZ,,,,9.20018502152523E+017,https://twitter.com/CentroparaPR/status/920018502152523778,,
CentroparaPR,2017-10-13 12:55,0,1,El Nuevo Día newspaper published our Communications Manager’s column. pic.twitter.com/Y1HyqIcG2w,,,,9.18882799511392E+017,https://twitter.com/CentroparaPR/status/918882799511392256,,
CentroparaPR,2017-10-13 12:45,0,0,HAY ESPERANZA http:// fb.me/1koMutO4b,,,,9.18880502660166E+017,https://twitter.com/CentroparaPR/status/918880502660165632,,
CentroparaPR,2017-10-12 19:51,0,0,Finalmente habrá asistencia de desempleo por desastre http:// fb.me/8XhdRLUhv,,,,9.18625224081408E+017,https://twitter.com/CentroparaPR/status/918625224081408000,,
CentroparaPR,2017-10-12 10:42,0,0,Orientación legal gratuita para damnificados del huracán María http:// fb.me/4TcIZtid1,,,,9.1848706175735E+017,https://twitter.com/CentroparaPR/status/918487061757349888,,
CentroparaPR,2017-10-12 08:45,0,0,http:// fb.me/2jmD66es7,,,,9.18457651851342E+017,https://twitter.com/CentroparaPR/status/918457651851341824,,
CentroparaPR,2017-10-11 13:55,0,1,"Centro para Puerto Rico helps Río Piedras community thanks to FEMA, San Juan Municipality and kind donations. DONATE http://www. centroparapuertorico.org pic.twitter.com/bHp3r08rrt",,,,9.1817318469598E+017,https://twitter.com/CentroparaPR/status/918173184695980032,,
CentroparaPR,2017-10-11 13:45,0,2,"Helping families in Río Piedras thanks to San Juan Municipality, Centro para Puerto Rico’s staff and volunteers. #forPuertoRico pic.twitter.com/4CuJ1DRes1",,,#forPuertoRico,9.18170631107117E+017,https://twitter.com/CentroparaPR/status/918170631107117065,,
CentroparaPR,2017-10-11 12:36,0,0,Registro de empresas afectadas - Huracán María #PRSmallBizRecovery http:// fb.me/6GZWvPaL4,,,#PRSmallBizRecovery,9.18153343784116E+017,https://twitter.com/CentroparaPR/status/918153343784116224,,
CentroparaPR,2017-10-10 13:13,0,2,"El Centro de Acopio del Centro para Puerto Rico de la Fundación Sila M. Calderón, apoyado por la Alcaldía de San... http:// fb.me/4IlL0nHRr",,,,9.17800209895305E+017,https://twitter.com/CentroparaPR/status/917800209895305217,,
CentroparaPR,2017-10-10 11:02,0,0,"Desde tempranas horas de la mañana, el equipo de trabajo y voluntarios del Centro para Puerto Rico de la... http:// fb.me/2pp4b7pl7",,,,9.17767255865381E+017,https://twitter.com/CentroparaPR/status/917767255865380864,,
CentroparaPR,2017-10-06 10:51,0,0,"“A los graduados de los programas de formación empresarial del Centro para Puerto Rico, los abrazamos en estos... http:// fb.me/2oZ3lcW1q",,,,9.16315094354719E+017,https://twitter.com/CentroparaPR/status/916315094354718721,,
CentroparaPR,2017-10-05 08:53,0,0,http:// fb.me/5ghZeAbIZ,,,,9.15922884199158E+017,https://twitter.com/CentroparaPR/status/915922884199157760,,
CentroparaPR,2017-09-26 17:05,0,0,"::AVISO al PERSONAL:: La exgobernadora Sila M. Calderón y el Presidente de la organización, Lcdo. Dennis R. Román... http:// fb.me/8PlLs4okH",,,,9.12785343040147E+017,https://twitter.com/CentroparaPR/status/912785343040147456,,
CentroparaPR,2017-09-26 17:05,0,0,"::AVISO al PERSONAL:: La exgobernadora Sila M. Calderón y el Presidente de la organización, Lcdo. Dennis R. Román... http:// fb.me/43imJLVIO",,,,9.12785342977147E+017,https://twitter.com/CentroparaPR/status/912785342977146881,,
CentroparaPR,2017-09-26 17:05,0,0,"::AVISO al PERSONAL:: La exgobernadora Sila M. Calderón y el Presidente de la organización, Lcdo. Dennis R. Román... http:// fb.me/ymNFtLWX",,,,9.12785342725489E+017,https://twitter.com/CentroparaPR/status/912785342725488640,,
CentroparaPR,2017-09-26 17:05,0,0,"::AVISO al PERSONAL:: La exgobernadora Sila M. Calderón y el Presidente de la organización, Lcdo. Dennis R. Román... http:// fb.me/1CfyGlRrT",,,,9.1278534270883E+017,https://twitter.com/CentroparaPR/status/912785342708830210,,
CentroparaPR,2017-09-26 17:05,0,0,"::AVISO al PERSONAL:: La exgobernadora Sila M. Calderón y el Presidente de la organización, Lcdo. Dennis R. Román... http:// fb.me/Er14ubpy",,,,9.12785342159344E+017,https://twitter.com/CentroparaPR/status/912785342159343628,,
CentroparaPR,2017-09-26 14:54,0,0,"Esperando que nuestros miembros AmeriCorps se encuentren bien al igual que sus seres queridos, solicitamos, en la... http:// fb.me/7h1dyy3rM",,,,9.12752254813434E+017,https://twitter.com/CentroparaPR/status/912752254813433866,,
CentroparaPR,2017-09-26 14:31,0,2,The Centro para Puerto Rico is deeply grateful to Governor Cuomo and the Partnership for New York City for... http:// fb.me/3MkMCoNym,,,,9.12746458289463E+017,https://twitter.com/CentroparaPR/status/912746458289463301,,
CentroparaPR,2017-09-25 13:52,0,0,"La Fundación Sila M. Calderón, de la mano con nuestros hermanos puertorriqueños hacia la reconstrucción de Puerto... http:// fb.me/8HI3cZVcK",,,,9.12374311448728E+017,https://twitter.com/CentroparaPR/status/912374311448727553,,
CentroparaPR,2017-09-21 09:50,0,0,Información sobre algunos incentivos económicos para establecer negocios en Puerto Rico. http:// ow.ly/MpHk30fbhed http:// fb.me/8VCdx7uNr,,,,9.1086384786253E+017,https://twitter.com/CentroparaPR/status/910863847862530048,,
CentroparaPR,2017-09-18 15:00,0,1,"Debido al paso del huracán María, las instalaciones del Centro para Puerto Rico permanecerán cerradas, hasta nuevo aviso.",,,,9.09854753164857E+017,https://twitter.com/CentroparaPR/status/909854753164857344,,
CentroparaPR,2017-09-18 14:58,0,0,::AVISO de la FUNDACIÓN SILA M. CALDERÓN:: Sobre huracán María http:// mailchi.mp/35650b67ad19/a viso-de-la-fundacin-sila-m-caldern-sobre-el-paso-del-huracn-mara …,,,,9.09854216637833E+017,https://twitter.com/CentroparaPR/status/909854216637833217,,
CentroparaPR,2017-09-18 14:40,1,0,http:// mailchi.mp/40a060542bcc/a viso-de-la-fundacin-sila-m-caldern-sobre-el-paso-del-huracn-mara … ::AVISO de la Fundación Sila M. Calderón sobre el paso del huracán Irma::,,,,9.09849722726339E+017,https://twitter.com/CentroparaPR/status/909849722726338560,,
CentroparaPR,2017-09-15 13:31,1,0,"Continuamos apoyando desde el Centro de Acopio en el Boys and Girls Club en Loíza. Nuestro personal, voluntarios... http:// fb.me/6x2GZCprs",,,,9.08745005061288E+017,https://twitter.com/CentroparaPR/status/908745005061287936,,
CentroparaPR,2017-09-14 16:25,0,0,7 claves para generar una buena y nueva idea de negocio http:// fb.me/3P1R1MRqa,,,,9.08426563439485E+017,https://twitter.com/CentroparaPR/status/908426563439484928,,
CentroparaPR,2017-09-14 10:56,0,0,"Parte del equipo de trabajo, voluntarios y AmeriCorps del Centro para Puerto Rico apoyan los esfuerzos para... http:// fb.me/1ubRmkmbI",,,,9.08343644536672E+017,https://twitter.com/CentroparaPR/status/908343644536672256,,
CentroparaPR,2017-09-13 16:46,0,0,Saca provecho económico a tus talentos http:// fb.me/9i38EGhse,,,,9.08069300518506E+017,https://twitter.com/CentroparaPR/status/908069300518506501,,
CentroparaPR,2017-08-31 15:25,0,0,"El reconocido empresario, Manuel Cidre, cierra el BOOT CAMP EMPRESARIAL: De la casa al local - Oportunidades en... http:// fb.me/8tbZf8NGr",,,,9.03337874887664E+017,https://twitter.com/CentroparaPR/status/903337874887663616,,
CentroparaPR,2017-08-31 14:35,0,0,"El BOOT CAMP EMPRESARIAL: De la casa al local - Oportunidades en tiempo de crisis, que se lleva a cabo en el... http:// fb.me/2jv8wlZ6e",,,,9.03325291875111E+017,https://twitter.com/CentroparaPR/status/903325291875110912,,
CentroparaPR,2017-08-31 10:05,0,0,"El reconocido asesor en economía, Gustavo Vélez, ofrece el panorama económico de Puerto Rico con una visión... http:// fb.me/2dRrj88Ik",,,,9.03257474291163E+017,https://twitter.com/CentroparaPR/status/903257474291163138,,
CentroparaPR,2017-08-31 09:46,0,0,"""Winners do not quit, quitters do not win"," expresó la exgobernadora Sila M. Calderón durante su participación en... http:// fb.me/8kqrvMAFa""",,,,9.03252562681487E+017,https://twitter.com/CentroparaPR/status/903252562681487361,
CentroparaPR,2017-08-30 14:21,0,0,http:// mailchi.mp/5b3a8399720a/s e-gradan-de-programa-empresarial-en-el-oeste … SE GRADÚAN DE PROGRAMA EMPRESARIAL EN EL OESTE #emprender #reinventarse #CEM,,,#emprender #reinventarse #CEM,9.02959572259877E+017,https://twitter.com/CentroparaPR/status/902959572259876869,,
CentroparaPR,2017-08-30 14:10,0,0,http:// mailchi.mp/2f218d04d3f6/s e-gradan-de-programa-empresarial-en-el-oeste … SE GRADÚAN DE PROGRAMA EMPRESARIAL EN EL OESTE #emprender #reinventarse #CEM,,,#emprender #reinventarse #CEM,9.02956782322102E+017,https://twitter.com/CentroparaPR/status/902956782322102273,,
CentroparaPR,2017-08-30 09:30,0,2,1. El trámite para los permisos del negocio podría ser interminable y complicado si no estás orientado. ¿Estás... http:// fb.me/zXKPu0DD,,,,9.0288621694901E+017,https://twitter.com/CentroparaPR/status/902886216949010432,,
CentroparaPR,2017-08-26 14:16,0,0,"¿Las posibilidades de crecimiento de tu negocio, concuerdan con las instalaciones donde este se ubica? No conocer... http:// fb.me/1BdAgoLkp",,,,9.01508554649108E+017,https://twitter.com/CentroparaPR/status/901508554649108481,,
CentroparaPR,2017-08-25 12:20,0,0,BootCAMP EMPRESARIAL - De la casa al local comercial #Emprender #FSMC #CPPR http:// mailchi.mp/1fb550cfe7f5/b ootcamp-empresarial-de-la-casa-al-local-comercial-84395 …,,,#Emprender #FSMC #CPPR,9.01117024738431E+017,https://twitter.com/CentroparaPR/status/901117024738430976,,
CentroparaPR,2017-08-25 12:17,0,0,BootCAMP EMPRESARIAL - De la casa al local comercial #FSMC #CPPR #Emprender http:// mailchi.mp/e34f7a1618d3/b ootcamp-empresarial-de-la-casa-al-local-comercial-371039 …,,,#FSMC #CPPR #Emprender,9.0111629273593E+017,https://twitter.com/CentroparaPR/status/901116292735930368,,
CentroparaPR,2017-08-22 17:12,0,0,http:// mailchi.mp/071f1135a53b/c onoce-a-sila-m-caldern … CONOCE a Sila M. Calderón #FSMC #CPPR,,,#FSMC #CPPR,9.00103489136853E+017,https://twitter.com/CentroparaPR/status/900103489136852997,,
CentroparaPR,2017-08-22 16:59,0,0,http:// mailchi.mp/04bf15f49d41/c onoce-a-sila-m-caldern … CONOCE a Sila M. Calderón #FSMC #CPPR,,,#FSMC #CPPR,9.00100046330397E+017,https://twitter.com/CentroparaPR/status/900100046330396672,,
CentroparaPR,2017-08-21 06:39,0,0,Para establecer un negocio hay que saber qué permisos necesita. Orientarse sobre los requerimientos es necesario... http:// fb.me/9lm4REAse,,,,8.99581605811016E+017,https://twitter.com/CentroparaPR/status/899581605811015680,,
CentroparaPR,2017-08-19 13:57,1,1,"“Estoy tratando de ayudar a ese desarrollo económico a través de mi empresa, que es pequeña, una empresa boutique... http:// fb.me/28WkLxVZZ",,,,8.98967095966286E+017,https://twitter.com/CentroparaPR/status/898967095966285824,,
CentroparaPR,2017-08-19 12:54,0,0,Sila M. Calderón: “Voy a morir con las botas puestas” http:// fb.me/7tuNSAaMz,,,,8.98951292630053E+017,https://twitter.com/CentroparaPR/status/898951292630052865,,
CentroparaPR,2017-08-18 23:53,0,0,"FERIA DE NOVIOS - Richard Axtmayer, nuestro coordinador de eventos nos comenta que... ¡Visítanos! El exhibidor... http:// fb.me/5ANyRKfBN",,,,8.98754868759769E+017,https://twitter.com/CentroparaPR/status/898754868759769088,,
CentroparaPR,2017-08-18 19:27,0,0,"FERIA DE NOVIOS - Richard Axtmayer, nuestro coordinador de eventos nos comenta que... ¡Visítanos! El exhibidor... http:// fb.me/1vW6AdxbL",,,,8.98687944512291E+017,https://twitter.com/CentroparaPR/status/898687944512290816,,
CentroparaPR,2017-08-17 16:41,0,1,BootCAMP EMPRESARIAL - De la casa al local comercial @Centro para Puerto Rico #emprender #reinventarse #FSMC http:// mailchi.mp/7d02c203d851/b ootcamp-empresarial-de-la-casa-al-local-comercial-74999 …,,@Centro,#emprender #reinventarse #FSMC,8.98283664093528E+017,https://twitter.com/CentroparaPR/status/898283664093528065,,
CentroparaPR,2017-08-17 16:34,0,1,BootCAMP EMPRESARIAL - De la casa al local comercial - @Centro para Puerto Rico #emprender #reinventarse #FSMC http:// mailchi.mp/3af1230c1bf5/b ootcamp-empresarial-de-la-casa-al-local-comercial-365867 …,,@Centro,#emprender #reinventarse #FSMC,8.98281862644117E+017,https://twitter.com/CentroparaPR/status/898281862644117505,,
CentroparaPR,2017-08-16 19:01,0,0,"¡Haz de tu boda una inolvidable! Para este día tan importante, el Centro para Puerto Rico te ofrece el lugar... http:// fb.me/2PuZETZ3m",,,,8.97956593077076E+017,https://twitter.com/CentroparaPR/status/897956593077075968,,
CentroparaPR,2017-08-15 17:07,0,0,SE GRADÚA NUEVA CEPA DE EMPRENDEDORES - Programas de formació... - http:// mailchi.mp/7dce41c7f27a/s e-grada-otra-cepa-de-emprendedores-programas-de-formacin-empresarial-centro-para-puerto-rico-364371 …,,,,8.97565405224382E+017,https://twitter.com/CentroparaPR/status/897565405224382464,,
CentroparaPR,2017-08-15 11:59,0,0,http:// mailchi.mp/498a64b58de6/s e-grada-nueva-cepa-de-emprendedores-programas-de-formacin-empresarial-centro-para-puerto-rico … SE GRADÚA NUEVA CEPA DE EMPRENDEDORES - Programas de formación empresarial @Centro para Puerto Rico,,@Centro,,8.974880123298E+017,https://twitter.com/CentroparaPR/status/897488012329799680,,
CentroparaPR,2017-08-15 11:29,0,0,http:// mailchi.mp/1de204550840/s e-grada-otra-cepa-de-emprendedores-programas-de-formacin-empresarial-centro-para-puerto-rico … SE GRADÚA OTRA CEPA DE EMPRENDEDORES - Programas de formación empresarial @Centro para Puerto Rico,,@Centro,,8.97480424506757E+017,https://twitter.com/CentroparaPR/status/897480424506757121,,
CentroparaPR,2017-08-14 09:11,0,0,SE GRADÚA NUEVA CEPA DE EMPRENDEDORES http:// fb.me/8V9vea697,,,,8.97083334026817E+017,https://twitter.com/CentroparaPR/status/897083334026817537,,
CentroparaPR,2017-08-13 11:13,0,0,Se gradúan 76 personas de programas de formación empresarial http:// fb.me/3Ah0cjH7Y,,,,8.96751695593689E+017,https://twitter.com/CentroparaPR/status/896751695593689089,,
CentroparaPR,2017-08-12 10:21,0,0,GRADUACIÓN - La Fundación Sila M. Calderón celebra la graduación de los programas de formación empresarial para... http:// fb.me/1BSlk9djL,,,,8.96376041178092E+017,https://twitter.com/CentroparaPR/status/896376041178091521,,
CentroparaPR,2017-08-10 08:43,0,0,El Centro para Puerto Rico se viste de gala esta noche. Coralia de la UPR celebrará su concierto pregira en ruta... http:// fb.me/8WE0xDonq,,,,8.95626560186851E+017,https://twitter.com/CentroparaPR/status/895626560186851329,,
CentroparaPR,2017-08-08 17:46,1,0,http:// mailchi.mp/a90f4455678f/l a-gran-fiesta-de-navidad-con-olga-tan-9-y-10-de-diciembre-centro-bellas-artes … La GRAN FIESTA de NAVIDAD con Olga Tañón - 9 y 10 de diciembre @Centro Bellas Artes,,@Centro,,8.95038420560597E+017,https://twitter.com/CentroparaPR/status/895038420560596993,,
CentroparaPR,2017-08-08 17:35,0,0,http:// mailchi.mp/6427bc075184/l a-gran-fiesta-de-navidad-con-olga-tan-9-y-10-de-diciembre-centro-bellas-artes … La GRAN FIESTA de NAVIDAD con Olga Tañón - 9 y 10 de diciembre - @Centro Bellas Artes,,@Centro,,8.95035800626319E+017,https://twitter.com/CentroparaPR/status/895035800626319360,,
CentroparaPR,2017-08-08 13:07,0,0,I posted a new video to Facebook http:// fb.me/8B2J5VN95,,,,8.94968217428312E+017,https://twitter.com/CentroparaPR/status/894968217428312064,,
CentroparaPR,2017-08-08 12:23,0,0,LA GRAN FIESTA DE NAVIDAD con Olga Tañón - 9 y 10 de diciembre de 2017: http:// youtu.be/AYUBzXA5kNY?a via @YouTube,,@YouTube,,8.94957147724939E+017,https://twitter.com/CentroparaPR/status/894957147724939266,,
CentroparaPR,2017-08-04 18:40,0,0,http:// mailchi.mp/4b3a73652212/b ootcamp-empresarial-de-la-casa-al-local-comercial … BootCAMP EMPRESARIAL - De la casa al local comercial @Centro para Puerto Rico,,@Centro,,8.93602669155299E+017,https://twitter.com/CentroparaPR/status/893602669155299337,,
CentroparaPR,2017-08-04 18:34,0,0,http:// mailchi.mp/a5c76ba38e4f/b ootcamp-empresarial-de-la-casa-al-local-comercial … BootCAMP EMPRESARIAL - De la casa al local comercial @Centro para Puerto Rico,,@Centro,,8.9360103969321E+017,https://twitter.com/CentroparaPR/status/893601039693209601,,
CentroparaPR,2017-08-04 18:22,0,0,BOOTCAMP EMPRESARIAL: De la casa al local comercial http:// fb.me/19V4lTqU1,,,,8.93598005936493E+017,https://twitter.com/CentroparaPR/status/893598005936492545,,
CentroparaPR,2017-08-04 18:21,0,0,https://www. eventbrite.com/e/bootcamp-emp resarial-de-la-casa-al-local-comercial-tickets-35053974381?aff=es2 … http:// fb.me/67ZMqvRCF,,,,8.93597882170851E+017,https://twitter.com/CentroparaPR/status/893597882170851328,,
CentroparaPR,2017-08-04 13:23,0,0,http:// fb.me/wWKOfDzn,,,,8.93522761041293E+017,https://twitter.com/CentroparaPR/status/893522761041293312,,
CentroparaPR,2017-08-04 13:22,0,0,http:// fb.me/1snXHZXQh,,,,8.93522530325197E+017,https://twitter.com/CentroparaPR/status/893522530325196800,,
CentroparaPR,2017-08-03 15:41,0,0,http:// fb.me/2f13jlgvo,,,,8.93195112360137E+017,https://twitter.com/CentroparaPR/status/893195112360136704,,
CentroparaPR,2017-08-03 12:17,2,0,Una voz solidaria http:// fb.me/uYEbqeM9,,,,8.93143779070312E+017,https://twitter.com/CentroparaPR/status/893143779070312448,,
CentroparaPR,2017-08-03 08:41,2,1,Olga Tañón amenizará el concierto navideño del Centro para Puerto Rico http:// fb.me/1fHs0rkHH,,,,8.93089360035402E+017,https://twitter.com/CentroparaPR/status/893089360035401729,,
CentroparaPR,2017-08-02 14:49,4,2,SE ENCIENDE LA NAVIDAD CON OLGA TAÑÓN http:// fb.me/CIWqkZiL,,,,8.92819608532595E+017,https://twitter.com/CentroparaPR/status/892819608532594688,,
CentroparaPR,2017-08-01 11:38,0,0,http:// fb.me/7wwRAjPTr,,,,8.9240932031862E+017,https://twitter.com/CentroparaPR/status/892409320318619648,,
CentroparaPR,2017-07-27 17:30,0,0,"""La Fundación Sila M. Calderón ha adoptado los principios de apoderamiento y autogestión. Apoyamos a los... http:// fb.me/2pzqZPvZD",,,,8.90685775330804E+017,https://twitter.com/CentroparaPR/status/890685775330803712,,
CentroparaPR,2017-07-27 17:17,0,0,"Desde el estudio de WIAC 740AM. El Lcdo. Dennis R. Román Roa, presidente del programa Revista Radial... http:// fb.me/9bbRP3ZNt",,,,8.90682595960345E+017,https://twitter.com/CentroparaPR/status/890682595960344576,,
CentroparaPR,2017-07-26 15:24,0,0,http:// mailchi.mp/112331a01806/s omos-pobres-en-puerto-rico-centro-para-puerto-rico-promovemos-el-empresarismo-y-la-superacin … ¿Somos pobres en Puerto Rico? - @Centro para Puerto Rico promovemos el empresarismo y la superación,,@Centro,,8.90291815282352E+017,https://twitter.com/CentroparaPR/status/890291815282352128,,
CentroparaPR,2017-07-26 15:14,0,0,http:// mailchi.mp/d03a4ccbabc8/s omos-pobres-en-puerto-rico-centro-para-puerto-rico-promovemos-el-empresarismo-y-la-superacin … ¿Somos pobres en Puerto Rico? @Centro para Puerto Rico promovemos el empresarismo y la superación,,@Centro,,8.90289302466421E+017,https://twitter.com/CentroparaPR/status/890289302466420736,,
CentroparaPR,2017-07-25 13:27,0,0,http:// fb.me/7Vwqwo0BW,,,,8.89899904801415E+017,https://twitter.com/CentroparaPR/status/889899904801415168,,
CentroparaPR,2017-07-25 11:23,0,0,"Hoy martes, 25 de julio nuestras oficinas administrativas, Archivo y Biblioteca estarán cerradas. Mañana... http:// fb.me/6rXh6x5H2",,,,8.89868752967405E+017,https://twitter.com/CentroparaPR/status/889868752967405571,,
CentroparaPR,2017-07-21 17:09,0,0,http:// fb.me/1joi1L2V9,,,,8.8850627020587E+017,https://twitter.com/CentroparaPR/status/888506270205870081,,
CentroparaPR,2017-07-21 11:50,0,0,I posted a new photo to Facebook http:// fb.me/1VSCBvGpO,,,,8.88426003776799E+017,https://twitter.com/CentroparaPR/status/888426003776798720,,
CentroparaPR,2017-07-20 09:17,1,0,¿Somos pobres en Puerto Rico? http:// fb.me/6s6Rdye00,,,,8.88025019909104E+017,https://twitter.com/CentroparaPR/status/888025019909103616,,
CentroparaPR,2017-07-19 17:40,0,0,"En el Centro para Puerto Rico transformamos vidas a través de la autogestión, autoempleo y empoderamiento. De... http:// fb.me/7XJdU4Ba0",,,,8.87789374389277E+017,https://twitter.com/CentroparaPR/status/887789374389276672,,
CentroparaPR,2017-07-19 16:30,0,0,http:// fb.me/RI79L2Iv,,,,8.87771578855035E+017,https://twitter.com/CentroparaPR/status/887771578855034880,,
CentroparaPR,2017-07-19 16:29,0,0,http:// fb.me/1tPCV6PCf,,,,8.87771289649369E+017,https://twitter.com/CentroparaPR/status/887771289649369088,,
