username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
Bomberos_de_PR,2017-10-05 17:46,1,2,"A eso de las 3:45 pm, el Sistema 911 informa fuego de apartamento en el #54 de la calle Magdalenas Esq.Condado,... http:// fb.me/8z9TEFCte",,,#54,9.16057067911287E+017,https://twitter.com/Bomberos_de_PR/status/916057067911286790
Bomberos_de_PR,2017-10-05 16:40,0,2,Bomberos de Vega Baja acudieron a la Urb. San Agustín para extinguir un fuego de auto. Posible desperfectos... http:// fb.me/I9x2ySQp,,,,9.16040512523719E+017,https://twitter.com/Bomberos_de_PR/status/916040512523718656
Bomberos_de_PR,2017-10-05 16:11,1,1,"En horas de la mañana se reportó un accidente de camión en la Carr. 664, Sector Maguelles de Barceloneta. Un... http:// fb.me/DWy6bYNc",,,,9.16033208541737E+017,https://twitter.com/Bomberos_de_PR/status/916033208541736960
Bomberos_de_PR,2017-10-05 16:02,0,1,"Esta tarde, Bomberos de Vega Alta extinguieron un fuego de basura en la Carr. 690, Bo. Cerro Gordo de ese... http:// fb.me/2fb2pGEvR",,,,9.16030959639843E+017,https://twitter.com/Bomberos_de_PR/status/916030959639842822
Bomberos_de_PR,2017-10-05 15:37,1,0,En salida por reporte de avistamiento de humo en área de Santurce. Seguimos sirviendo al pueblo! Bomberos del... http:// fb.me/3qvzgVRif,,,,9.16024461958304E+017,https://twitter.com/Bomberos_de_PR/status/916024461958303744
Bomberos_de_PR,2017-10-05 11:49,0,4,#VIDEO : El Cuerpo de Bomberos de Puerto Rico continúa trabajando en equipo para levantar a #PuertoRico .... http:// fb.me/3DctqEiMm,,,#VIDEO #PuertoRico,9.15967286930035E+017,https://twitter.com/Bomberos_de_PR/status/915967286930034695
Bomberos_de_PR,2017-10-05 08:47,0,0,AHORA: @ricardorossello ofrece información actualizada sobre los trabajos de recuperación. #PRSeLevanta https://www. facebook.com/rrossello/vide os/1523432861025767/ …,,@ricardorossello,#PRSeLevanta,9.1592138504586E+017,https://twitter.com/Bomberos_de_PR/status/915921385045860352
Bomberos_de_PR,2017-10-05 07:44,0,1,"#VIDEO : Jefe del Cuerpo de Bomberos habla de las precauciones que hay que tomar con las velas, generadores, etc. http:// fb.me/7Vk5A6Qje",,,#VIDEO,9.15905606007099E+017,https://twitter.com/Bomberos_de_PR/status/915905606007099393
Bomberos_de_PR,2017-10-02 18:27,3,1,Fuego en el generador eléctrico del Martín BBQ en la Ave. Barbosa en Hato Rey. Bomberos de Río Piedras a cargo... http:// fb.me/93jl55NY7,,,,9.14980190199181E+017,https://twitter.com/Bomberos_de_PR/status/914980190199181313
Bomberos_de_PR,2017-09-30 17:57,1,3,"Los compañeros Bomb. Torrales, Bomb. Rodriguez y Bomb. Maldonado de la División de Comunicaciones trabajan mano a... http:// fb.me/B9iwz8BV",,,,9.14247933775745E+017,https://twitter.com/Bomberos_de_PR/status/914247933775745025
Bomberos_de_PR,2017-09-30 14:55,1,2,@JefeBomberos habla en @WIPRTV sobre el incendio ocurrido hoy en el hospital San Francisco en la avenida de Diego en Río Piedras. pic.twitter.com/5ZqHGIYlLd,,@JefeBomberos @WIPRTV,,9.14201933652603E+017,https://twitter.com/Bomberos_de_PR/status/914201933652602882
Bomberos_de_PR,2017-09-30 13:04,0,2,Cada día seguimos con la misión de levantar a Puerto Rico y velar por la seguridad del pueblo. Los Bomberos de la... http:// fb.me/1gEbWqomx,,,,9.14174215007457E+017,https://twitter.com/Bomberos_de_PR/status/914174215007457280
Bomberos_de_PR,2017-09-29 14:53,1,0,"Visita http://www. status.pr para información actualizada de gasolineras, hospitales y farmacias, entre otros. #PRSeLevanta pic.twitter.com/pOl8Rd51EQ",,,#PRSeLevanta,9.13839244971532E+017,https://twitter.com/Bomberos_de_PR/status/913839244971532293
Bomberos_de_PR,2017-09-28 14:36,2,0,@JefeBomberos habla en Telenoticias sobre la situación en las estaciones luego del paso del huracán María por Puerto Rico. pic.twitter.com/Ne5L3VSEEV,,@JefeBomberos,,9.13472476897825E+017,https://twitter.com/Bomberos_de_PR/status/913472476897824770
Bomberos_de_PR,2017-09-27 18:51,2,0,Recomendaciones de los bomberos para evitar fuegos luego del huracán http:// fb.me/2id038VbU,,,,9.13174397741159E+017,https://twitter.com/Bomberos_de_PR/status/913174397741158400
Bomberos_de_PR,2017-09-27 14:24,110,73,ATENCIÓN Solicitamos Transportistas #PRSeLevanta pic.twitter.com/rDBCvMlSAZ,,,#PRSeLevanta,9.13107039458664E+017,https://twitter.com/Bomberos_de_PR/status/913107039458664454
Bomberos_de_PR,2017-09-27 12:39,0,1,Llega a Puerto Rico brigada de 86 bomberos de Nueva York http:// fb.me/yeGB4vp7,,,,9.1308068541764E+017,https://twitter.com/Bomberos_de_PR/status/913080685417639938
Bomberos_de_PR,2017-09-27 08:19,7,13,"Estamos agradecidos por el apoyo del Departamento de Bomberos de Nueva York, quienes desde ayer se unieron a... http:// fb.me/1Ot85NwoR",,,,9.13015340489159E+017,https://twitter.com/Bomberos_de_PR/status/913015340489158656
Bomberos_de_PR,2017-09-26 14:09,10,6,Compartimos la lista de los hospitales en servicio. #PRSeLevanta pic.twitter.com/ClMdbixA2T,,,#PRSeLevanta,9.12740994088653E+017,https://twitter.com/Bomberos_de_PR/status/912740994088652800
Bomberos_de_PR,2017-09-25 14:51,4,0,Toque de queda se extiende indefinidamente. #PRSeLevanta pic.twitter.com/mHRNjAodJd,,,#PRSeLevanta,9.12389188816741E+017,https://twitter.com/Bomberos_de_PR/status/912389188816740352
Bomberos_de_PR,2017-09-25 14:48,5,0,Lista de hospitales en servicio. #PRSeLevanta pic.twitter.com/mNE42xmeIx,,,#PRSeLevanta,9.12388463785165E+017,https://twitter.com/Bomberos_de_PR/status/912388463785164800
Bomberos_de_PR,2017-09-25 13:57,0,0,"AHORA: Ricardo Rossello en conferencia de prensa tras reunión con Tomas Bossert, Asesor de Seguridad Nacional... http:// fb.me/59Y99C88I",,,,9.1237558919311E+017,https://twitter.com/Bomberos_de_PR/status/912375589193109505
Bomberos_de_PR,2017-09-25 12:22,4,1,"Para más información sobre los servicios de @fema , pueden llamar al 800-621-3362 o visitar http://www. fema.gov pic.twitter.com/jaaRTGA94j",,@fema,,9.12351507386913E+017,https://twitter.com/Bomberos_de_PR/status/912351507386912768
Bomberos_de_PR,2017-09-25 10:13,4,3,"ATENCIÓN: Queremos aclarar que el Centro de Convenciones es el Centro de Comando del Gobierno, no es Centro de Ayuda. #PRSeLevanta",,,#PRSeLevanta,9.12319187871322E+017,https://twitter.com/Bomberos_de_PR/status/912319187871322112
Bomberos_de_PR,2017-09-24 16:34,0,0,"¡Se parte de la reconstrucción de Puerto Rico, envía tu donativo hoy! http:// unidosporpuertorico.com pic.twitter.com/5o3mE0k3vK",,,,9.12052663256219E+017,https://twitter.com/Bomberos_de_PR/status/912052663256219648
Bomberos_de_PR,2017-09-23 08:20,16,35,"Los Bomberos estamos trabajando arduamente, sin descanso y muchos sin saber de sus familias desde el martes 19 de... http:// fb.me/2dXirhmrp",,,,9.11565816818172E+017,https://twitter.com/Bomberos_de_PR/status/911565816818171904
Bomberos_de_PR,2017-09-19 23:52,1,1,"Esta noche, a eso de las 9:22 pm fuego de casa en el Sector Mavito, Bo.Espinosa en Dorado. Bomberos de Dorado y... http:// fb.me/1HIuqYa0Q",,,,9.10350878086922E+017,https://twitter.com/Bomberos_de_PR/status/910350878086922240
Bomberos_de_PR,2017-09-19 23:40,0,5,"Esta noche, a eso de las 9:22 pm fuego de casa en el Sector Mavito, Bo.Espinosa en Dorado. Bomberos de Dorado y... http:// fb.me/8LXHy3AI8",,,,9.1034782933547E+017,https://twitter.com/Bomberos_de_PR/status/910347829335470082
Bomberos_de_PR,2017-09-19 14:43,4,6,"El gobernador de Puerto Rico, Ricardo Rossello se dirige a los ciudadanos ante el inminente paso del huracán... http:// fb.me/7Cq9kRbed",,,,9.10212876538978E+017,https://twitter.com/Bomberos_de_PR/status/910212876538978304
Bomberos_de_PR,2017-09-19 14:15,13,8,ATENCIÓN : Números de Emergencia #MariaPR pic.twitter.com/EiV6q0j1Hj,,,#MariaPR,9.10205828967301E+017,https://twitter.com/Bomberos_de_PR/status/910205828967301120
Bomberos_de_PR,2017-09-19 12:40,0,3,"9:15am fuego de residencia en las Parcelas Alturas de Cordilleras, Carr. 146 km 20.6 en Ciales. Un corto circuito... http:// fb.me/xtzULpNY",,,,9.10181798835114E+017,https://twitter.com/Bomberos_de_PR/status/910181798835113984
Bomberos_de_PR,2017-09-19 11:49,4,6,AHORA: Inicia conferencia de prensa del gobernador Ricardo Rossello con los datos actualizados sobre #MariaPR . http:// fb.me/7mAzen6BH,,,#MariaPR,9.10168868081078E+017,https://twitter.com/Bomberos_de_PR/status/910168868081078272
Bomberos_de_PR,2017-09-19 07:23,2,4,EN VIVO: conferencia de prensa del gobernador ante el paso de María http:// fb.me/7tdBzHMf9,,,,9.10102006718706E+017,https://twitter.com/Bomberos_de_PR/status/910102006718705664
Bomberos_de_PR,2017-09-19 07:21,0,0,EN VIVO: conferencia de prensa del gobernador ante el paso de María http:// bit.ly/2xaSwCR,,,,9.10101498604016E+017,https://twitter.com/Bomberos_de_PR/status/910101498604015616
Bomberos_de_PR,2017-09-19 00:09,7,9,"Esta noche, a las 7:41 p.m. cuatro jóvenes entre las edades de 25 a 33 años fueron reportados como desaparecidos... http:// fb.me/6rIHT5I0y",,,,9.09992743505555E+017,https://twitter.com/Bomberos_de_PR/status/909992743505555461
Bomberos_de_PR,2017-09-18 20:18,2,4,Preparativosde Gobierno de Puerto Rico ante el paso del huracán #MariaPR .,,,#MariaPR,9.09934736709124E+017,https://twitter.com/Bomberos_de_PR/status/909934736709124096
Bomberos_de_PR,2017-09-18 12:26,0,1,http:// fb.me/93hqQs81D,,,,9.09815982150918E+017,https://twitter.com/Bomberos_de_PR/status/909815982150918144
Bomberos_de_PR,2017-09-18 07:00,0,0,Emiten vigilancia de huracán para Puerto Rico http:// fb.me/8SJZMPw1j,,,,9.09733762635879E+017,https://twitter.com/Bomberos_de_PR/status/909733762635878400
Bomberos_de_PR,2017-09-18 06:58,1,5,A eso de las 11:20 pm reportaron fuego en sala de emergencia del Hospital Pavía en Santurce. Bomberos a cargo del... http:// fb.me/6uBaXjYK5,,,,9.09733310498083E+017,https://twitter.com/Bomberos_de_PR/status/909733310498082816
Bomberos_de_PR,2017-09-18 06:42,0,1,"Anoche, a eso de las 11:50 pm, Bomberos de Caguas acudieron a Condado Viejo calle Magnolia, Caguas, por fuego de... http:// fb.me/3NxVCCMXT",,,,9.09729396939833E+017,https://twitter.com/Bomberos_de_PR/status/909729396939833350
Bomberos_de_PR,2017-09-18 00:49,2,2,Actualización. http:// fb.me/zkl2IwNG,,,,9.09640543046701E+017,https://twitter.com/Bomberos_de_PR/status/909640543046701056
Bomberos_de_PR,2017-09-17 20:38,0,2,"Fuego Cilindro gas a eso de las 5:29 pm en Villa Asturia calle 35, Carolina PR. Se quemo la manga del cilindro de... http:// fb.me/8SYaDivom",,,,9.09577223027311E+017,https://twitter.com/Bomberos_de_PR/status/909577223027310592
Bomberos_de_PR,2017-09-17 14:03,0,0,http:// fb.me/91ldUcpxY,,,,9.09478043856495E+017,https://twitter.com/Bomberos_de_PR/status/909478043856494592
Bomberos_de_PR,2017-09-16 21:04,6,6,"7:57 pm Fuego de apartamento en Condominio Las Américas, Torre1, piso 9, Puerto Nuevo. Bomberos de Río Piedras,... http:// fb.me/59nx6zB1I",,,,9.09221455174394E+017,https://twitter.com/Bomberos_de_PR/status/909221455174393856
Bomberos_de_PR,2017-09-16 14:54,1,2,"Fuego estructural en la Carr. 486 Interior Bo. Sorondo, Camuy PR. Al momento la dueña no se encontraba en la... http:// fb.me/6mLd0mNfU",,,,9.09128385749696E+017,https://twitter.com/Bomberos_de_PR/status/909128385749696512
Bomberos_de_PR,2017-09-16 12:40,0,1,Una llamada alertó a los Bomberos de Bayamon 1 y Bayamón 2 a cargo del Sgto. Eulando Piñero de avistamiento de... http:// fb.me/NqYkwMLa,,,,9.09094589348188E+017,https://twitter.com/Bomberos_de_PR/status/909094589348188160
Bomberos_de_PR,2017-09-14 19:12,0,2,"A las 4:14 pm se recibe llamada por el Sistema 9-1-1 de un fuego de auto en la Carr 613 km 3.0 Bo. Caonillas,... http:// fb.me/1dF4u3RPn",,,,9.08468481884066E+017,https://twitter.com/Bomberos_de_PR/status/908468481884065792
Bomberos_de_PR,2017-09-14 06:44,0,2,A la 1:40 am se reporta fuego de auto de un Honda Element que se incendió luego de chocar con un objeto fijo en... http:// fb.me/3WeRPkPpW,,,,9.08280211652989E+017,https://twitter.com/Bomberos_de_PR/status/908280211652988928
Bomberos_de_PR,2017-09-14 06:36,0,1,Esta madrugada a las 1:11am hubo un fuego en la Tienda Fala de la Carr. 3 frente Residencial Padre Rivera en... http:// fb.me/8RVBYJEfs,,,,9.0827815249707E+017,https://twitter.com/Bomberos_de_PR/status/908278152497070080
Bomberos_de_PR,2017-09-13 16:02,0,2,"Los estudiantes de kinder y su maestra la Sra. Rosario del Colegio La Milagrosa en Ponce, recibieron la visita... http:// fb.me/85bWgjI5w",,,,9.08058239555789E+017,https://twitter.com/Bomberos_de_PR/status/908058239555788801
Bomberos_de_PR,2017-09-12 20:29,0,4,"A las 6:20 pm fuego de residencia en la Urb. Vista Verde, Aguadilla. Según alega el inquilino, hubo un corto... http:// fb.me/BFfL3l6n",,,,9.07763080104477E+017,https://twitter.com/Bomberos_de_PR/status/907763080104476672
Bomberos_de_PR,2017-09-12 12:38,0,7,Trabajando en el Centro de acopio para los damnificados de #IrmaPR en la CEE,,,#IrmaPR,9.07644557583634E+017,https://twitter.com/Bomberos_de_PR/status/907644557583634434
Bomberos_de_PR,2017-09-12 07:11,0,1,Una hermosa historia que compartir. Buen día. http:// fb.me/8wT2BG5KX,,,,9.07562187555852E+017,https://twitter.com/Bomberos_de_PR/status/907562187555852289
Bomberos_de_PR,2017-09-12 07:03,0,2,"Anoche, a las 9:47 pm se recibe llamada del 911 indicando fuego de residencia causado por una explosión de un... http:// fb.me/II6yaVSH",,,,9.07560386030961E+017,https://twitter.com/Bomberos_de_PR/status/907560386030960640
Bomberos_de_PR,2017-09-11 22:54,0,0,http:// fb.me/KDlAPNgs,,,,9.07437213058834E+017,https://twitter.com/Bomberos_de_PR/status/907437213058834437
Bomberos_de_PR,2017-09-11 22:34,0,1,"A las 7:25 pm notificaron de un fuego estructural en la Calle 5, Urb. Monte Carlos, San Juan. Aparentemente, la... http:// fb.me/6ZclHplZE",,,,9.07432109144408E+017,https://twitter.com/Bomberos_de_PR/status/907432109144408064
Bomberos_de_PR,2017-09-11 15:50,0,1,"A las 1:40 pm fuego estructural en Carr. 842 Urb. Monte Verde Real, Calle Vereda, Caimito, San Juan PR. Bomberos... http:// fb.me/7LXjkAQ1T",,,,9.07330597651132E+017,https://twitter.com/Bomberos_de_PR/status/907330597651132417
Bomberos_de_PR,2017-09-11 14:05,0,1,"Esta madrugada 3:41 am, avistamiento de humo en Urb. Industrial Martín González, Calle Campeche, Carolina. En el... http:// fb.me/DEOQQJLK",,,,9.07304121480487E+017,https://twitter.com/Bomberos_de_PR/status/907304121480486912
Bomberos_de_PR,2017-09-10 10:41,1,3,"Anoche a las 11:40 pm fuego de residencia en la Carr. 176 km 5.4, Camino Los Andinos, Cupey Alto, San Juan.... http:// fb.me/1RTKejjIO",,,,9.06890491261866E+017,https://twitter.com/Bomberos_de_PR/status/906890491261865985
Bomberos_de_PR,2017-09-10 10:35,0,3,"Ayer a eso de las 5:57 pm, se acudió a un fuego de residencia en Left Jardin, Conector, Río Piedras, San Juan... http:// fb.me/72MLlZTEs",,,,9.06888948018021E+017,https://twitter.com/Bomberos_de_PR/status/906888948018020352
Bomberos_de_PR,2017-09-09 20:00,1,2,"Esta tarde, a las 4:00 pm informan fuego de residencia en calle 19, Urb. Berwind State, San José, San Juan. El... http:// fb.me/1oCzTvBPd",,,,9.06668545764942E+017,https://twitter.com/Bomberos_de_PR/status/906668545764941825
Bomberos_de_PR,2017-09-09 19:53,1,3,"A eso de la 1:39 pm fuego de cocina en Urb. Parque Ecuestre calle Bachiller, Carolina. Los Bomberos Ángel... http:// fb.me/15u8gnsw5",,,,9.06667003783598E+017,https://twitter.com/Bomberos_de_PR/status/906667003783598082
Bomberos_de_PR,2017-09-09 07:31,1,3,"Esta madrugada, a eso de las 2:33 am fuego de residencia en la Carr. 844, camino Los Suárez, Trujillo Alto.... http:// fb.me/3HUXWBGis",,,,9.06480121665802E+017,https://twitter.com/Bomberos_de_PR/status/906480121665802240
Bomberos_de_PR,2017-09-09 07:18,2,2,"Anoche, a eso de las 9:50 pm se reporta fuego de residencia en una estructura de cemento en la Urb. Marbella... http:// fb.me/7E1PJzBvb",,,,9.06476928458281E+017,https://twitter.com/Bomberos_de_PR/status/906476928458280960
Bomberos_de_PR,2017-09-09 06:58,0,2,"8/9/17 a las 6:55 pm Fuego estructural. Al llegar al lugar en la Ave. Sánchez Osorio, altos Hommy's Place,... http:// fb.me/2hBKVjlJd",,,,9.06471805073883E+017,https://twitter.com/Bomberos_de_PR/status/906471805073883136
Bomberos_de_PR,2017-09-09 06:14,1,1,"8/9/17 5:40 pm Fuego estructural en Cond. Villas del Parque, en Parque Escorial, Carolina. Al llegar al lugar,... http:// fb.me/1HQL6tnYv",,,,9.06460778013831E+017,https://twitter.com/Bomberos_de_PR/status/906460778013831168
Bomberos_de_PR,2017-09-08 20:52,0,2,"A las 3:49 pm, fuego estructural en la Calle Pablo González, Urb. Severo Quiñónes, Carolina. Al restablecerse el... http:// fb.me/9jCfGhls6",,,,9.0631941209292E+017,https://twitter.com/Bomberos_de_PR/status/906319412092919808
Bomberos_de_PR,2017-09-08 20:14,1,1,A las 3:24 pm fuego de residencia en la Carr. 343 Int. Km 2.2 Séctor Guanajibo. Bomberos de Mayagüez y... http:// fb.me/7Wctusihk,,,,9.06309689012613E+017,https://twitter.com/Bomberos_de_PR/status/906309689012613121
Bomberos_de_PR,2017-09-08 17:21,6,20,Las brigadas del Cuerpo de Bomberos de Puerto Rico continúan trabajando tras el paso del huracán Irma. #IrmaPR,,,#IrmaPR,9.06266196898669E+017,https://twitter.com/Bomberos_de_PR/status/906266196898668549
Bomberos_de_PR,2017-09-08 15:21,3,4,"Esta tarde, a las 1:45 pm, fuego de un generador en la Pepsi Cola, Urb.Villa del Carmen, Cidra. El sobre... http:// fb.me/3Szqvhymq",,,,9.06235941731406E+017,https://twitter.com/Bomberos_de_PR/status/906235941731405825
Bomberos_de_PR,2017-09-08 14:10,0,1,"Esta mañana, a las 7:39 am se recibe llamada a traves del Sistema 9-1-1 informando un avistamiento de humo en el... http:// fb.me/1f8PNTImo",,,,9.06218204992869E+017,https://twitter.com/Bomberos_de_PR/status/906218204992868352
Bomberos_de_PR,2017-09-08 13:59,0,1,"A las 6:15 am fuego vehiculo en el Autopista 52, km 90 Juana Díaz, PR. Un Ford 250 del1993 que transportaba un... http:// fb.me/92B9oyioK",,,,9.06215540204732E+017,https://twitter.com/Bomberos_de_PR/status/906215540204732416
Bomberos_de_PR,2017-09-08 13:52,0,1,"Esta madrugada a las 5:00 am, fuego de residencia en Carr. 851, Bo. La Gloria, Trujillo Alto. Unidades de... http:// fb.me/8yldMkWp4",,,,9.06213717993558E+017,https://twitter.com/Bomberos_de_PR/status/906213717993558016
Bomberos_de_PR,2017-09-07 20:56,0,2,"Esta tarde, a las 5:10 pm, fuego de residencia en el Sect. Park Hurst, Las Piedras. Un señor de 84 años, que... http:// fb.me/4qlKIJCxk",,,,9.05958084258005E+017,https://twitter.com/Bomberos_de_PR/status/905958084258004993
Bomberos_de_PR,2017-09-07 19:20,0,0,AHORA: Conferencia de prensa del Gobernador http:// fb.me/6A3U5PXow,,,,9.05933885070082E+017,https://twitter.com/Bomberos_de_PR/status/905933885070082048
Bomberos_de_PR,2017-09-07 15:59,3,4,Bomberos de Barceloneta trabajan en la poda y remoción de un árbol que cayó encima de una residencia en Cruce... http:// fb.me/No9fkS7W,,,,9.05883254552715E+017,https://twitter.com/Bomberos_de_PR/status/905883254552715268
Bomberos_de_PR,2017-09-07 14:32,1,3,La División de Operaciones Especiales de Hato Rey trabajando en la zona Metro. #IrmaPR #UnEquipo,,,#IrmaPR #UnEquipo,9.058612735266E+017,https://twitter.com/Bomberos_de_PR/status/905861273526599681
Bomberos_de_PR,2017-09-07 14:23,2,2,Hoy en varias áreas de la Zona de Hato Rey la División de Operaciones Especiales realiza la poda y remocion de... http:// fb.me/6wo4KGEAs,,,,9.05859184591298E+017,https://twitter.com/Bomberos_de_PR/status/905859184591298560
Bomberos_de_PR,2017-09-07 13:56,2,3,Brigadas de Bomberos se reúnen en la Estación Metropolitana para ayudar a restablecer la vías públicas. #IrmaPR,,,#IrmaPR,9.05852342712635E+017,https://twitter.com/Bomberos_de_PR/status/905852342712635392
Bomberos_de_PR,2017-09-07 13:54,0,2,"El Jefe del Cuerpo de Bomberos de Puerto Rico, Alberto Cruz, inspecciona junto al Comandante Ronnie Petenko los... http:// fb.me/69aamOZwl",,,,9.05851899282424E+017,https://twitter.com/Bomberos_de_PR/status/905851899282423810
Bomberos_de_PR,2017-09-07 12:13,2,1,Bomberos de Bayamón cooperaron con la poda de ramas de árboles que afectó un acceso de seguridad en la Cárcel... http:// fb.me/Gve9pf63,,,,9.05826485898027E+017,https://twitter.com/Bomberos_de_PR/status/905826485898027008
